Apps,Version,Pubs,Datasets,ntax,alignment_counts,site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,CPU_usage
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.15,462452,101%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:10.57,468064,111%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:10.30,462628,112%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:10.44,467920,112%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:11.65,462636,108%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:10.63,468132,111%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:09.53,467272,115%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:09.57,462672,117%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:09.53,467204,116%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:10.07,462460,112%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:12.28,366108,109%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:08.16,364976,120%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.22,366056,124%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.58,366892,133%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.81,363916,130%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.75,365920,129%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.72,365912,130%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.29,364052,124%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.76,366096,122%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.31,365104,126%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.53,575452,121%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.35,576124,119%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.25,575476,119%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.49,576660,114%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.82,576636,108%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.40,575776,98%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.15,574936,102%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.96,575500,115%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.82,575516,116%
SEGUL (--datatype ignore),0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.39,575096,103%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:14.97,591256,95%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:08.68,586700,125%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.39,590292,137%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.33,592644,138%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:08.74,591500,128%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:08.67,590708,129%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:09.03,586296,126%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:09.02,586012,121%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:08.46,590716,126%
SEGUL (--datatype ignore),0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:08.82,588160,122%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:07.14,468240,122%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.57,462492,126%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.86,462688,121%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.26,462492,113%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.72,462212,122%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:04.75,462472,134%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:04.98,462576,131%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.12,462240,128%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.18,462616,127%
SEGUL (--datatype ignore),0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.05,462796,127%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.72,366012,134%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:04.81,366808,139%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.54,365980,128%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:06.07,367476,121%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.33,364704,133%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.28,367224,135%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:04.54,366812,146%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:05.56,364596,119%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:04.51,366884,147%
SEGUL (--datatype ignore),0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:04.50,365764,147%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:18.53,1672272,210%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:16.97,1814260,224%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.17,1894496,243%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.96,1818812,237%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:17.65,1702516,216%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.53,1795876,241%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:14.48,1887072,254%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:16.90,1824744,226%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:17.79,1807224,215%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.36,1844800,241%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:31.52,1505788,211%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:29.71,2097972,214%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:29.53,2070836,220%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:29.81,1970556,217%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:30.05,1949356,217%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:27.22,2067124,230%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:27.94,2149252,228%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:30.00,1920468,211%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:26.79,2098628,234%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:30.95,2094284,206%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.14,1901996,284%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:17.04,1860972,256%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:19.15,1809800,231%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.22,1873768,283%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.37,1854180,280%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:20.19,1742344,220%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:17.29,1891504,251%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:15.35,1894772,281%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:17.94,1809008,247%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:18.43,1770696,239%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:12.83,1345688,259%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:11.52,1352036,274%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:12.78,1340792,252%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:14.15,1346444,229%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:11.53,1345740,274%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:11.60,1340356,270%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:12.07,1352472,264%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:14.52,1340228,226%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:14.06,1352516,231%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:11.63,1340464,271%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:40.00,1711288,155%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:37.44,2002832,158%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:40.85,1964656,151%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:39.86,1903320,154%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:38.94,1771404,155%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:41.44,1760512,150%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:40.53,1699008,153%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:37.17,1834152,159%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:41.72,1805920,150%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:40.64,1670304,154%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,8:00.15,1605924,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,7:56.96,1675036,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,8:02.26,1536940,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,8:03.12,1471216,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,8:03.58,1504344,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,8:04.91,1536568,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,8:10.21,1701992,105%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,7:53.48,1506092,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,7:54.34,1499392,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,7:53.49,1771456,107%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:27.18,1903012,192%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:23.76,1902228,215%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:28.56,1892600,186%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:24.41,1872900,211%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:28.98,1790824,188%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:25.02,1699536,208%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:27.74,1597660,195%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:26.48,1759980,198%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:27.52,1679064,196%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:30.20,1561152,181%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:33.88,1346588,158%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:31.76,1346716,162%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:31.38,1339576,163%
